_id,id,parcel_id,inactive,name,rentable,type,primary_user,address_number,street,zip,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
199,2113042093,10-A-55,f,Medic Training Building,f,Training,Department of Public Safety,220,22ND ST,15222,https://tools.wprdc.org/images/pittsburgh/facilities/Medic_Training_Building.jpg,Strip District,7,2,42003020300,6,2,2,2-25,40.45168206,-79.98206852
200,274604624,125-L-237-0-1,f,Medics 01 and 11,f,Medic Station,Department of Public Safety,519,N DALLAS ST,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Medics_01_and_11.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45578157,-79.905292
201,18614246,85-D-50-0-1,f,Mellon Park Building,f,Storage,Department of Public Works,NA,SHADY AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Building.jpg,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45239554,-79.91946961
202,891414354,125-N-200,f,Mellon Park Field Building,f,Restrooms,CitiParks,NA,FIFTH AVE,15232,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Field_Building.jpg,Shadyside,8,7,42003070800,2,7,4,3-13,40.45416282,-79.91571883
203,1058907971,85-D-50-0-1,f,Mellon Park Garden Society Center,f,Activity,CitiParks,1049,SHADY AVE,15232,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Garden_Society_Center.jpg,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45161749,-79.91872683
204,2084729055,125-N-200,f,Mellon Park Picnic Shelter,t,Shelter,Department of Public Works,NA,FIFTH AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Picnic_Shelter.jpg,Shadyside,8,7,42003070800,2,7,4,3-13,40.45414461,-79.91510963
205,27960022,85-D-50-0-1,f,Mellon Park Service Building,f,Service,CitiParks,1047,SHADY AVE,15232,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Service_Building.jpg,Point Breeze,8,14,42003140400,3,14,4,2-17,40.45149434,-79.91903246
206,147112584,125-N-200,f,Mellon Park Small Shelter,f,Shelter,Department of Public Works,NA,FIFTH AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Small_Shelter.jpg,Shadyside,8,7,42003070800,2,7,4,3-13,40.45417081,-79.91634893
207,632462653,125-N-200,f,Mellon Park Tennis Bubble,f,Activity,CitiParks,6549,FIFTH AVE,15232,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Tennis_Bubble.jpg,Shadyside,8,7,42003070800,2,7,4,3-13,40.45373718,-79.91710208
208,343764647,125-N-200,f,Mellon Park Tennis Bubble Storage,f,Storage,Department of Public Works,NA,,,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Tennis_Bubble_Storage.jpg,Shadyside,8,7,42003070800,2,7,4,3-13,40.45390957,-79.91660687
209,1373886918,125-N-200,f,Mellon Park Tennis Trailer,f,Office,CitiParks,NA,FIFTH AVE,15232,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Park_Tennis_Trailer.jpg,Shadyside,8,7,42003070800,2,7,4,3-13,40.45398474,-79.91717981
210,1117163458,2-A-132-0-1,f,Mellon Square Park Building,f,Office,Department of Public Works,555,WILLIAM PENN PL,,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Square_Park_Building.jpg,Central Business District,6,2,42003020100,6,2,2,1-4,40.44082046,-79.99713338
211,1764471208,34-N-86,f,Moore Park Gazebo,f,Shelter,Department of Public Works,NA,PIONEER AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Moore_Park_Gazebo.jpg,Brookline,4,19,42003191700,5,19,6,4-26,40.405267,-80.01353487
212,181434669,34-N-86,f,Moore Pool and Recreation Building,f,Pool/Rec,CitiParks,1801,PIONEER AVE,15226,https://tools.wprdc.org/images/pittsburgh/facilities/Moore_Pool_and_Recreation_Building.jpg,Brookline,4,19,42003191700,5,19,6,4-26,40.40551162,-80.01396647
213,1828904178,121-L-128,f,Morningside Fieldhouse,f,Concession,CitiParks,100,ANTIETAM ST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Morningside_Fieldhouse.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.4845828,-79.92573361
214,544290996,121-L-128,f,Morningside Senior Center,t,Senior,CitiParks,6944,PRESIDENT WAY,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Morningside_Senior_Center.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.48390558,-79.92498368
215,911220262,1-N-219,f,Mount Washington Gazebo,f,Shelter,Department of Public Works,NA,MERRIMAC ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Mount_Washington_Gazebo.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43509118,-80.0132747
216,1512406540,4-F-281,f,Mount Washington Senior Center,t,Senior,CitiParks,122,VIRGINIA AVE,15211,https://tools.wprdc.org/images/pittsburgh/facilities/Mount_Washington_Senior_Center.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.43006269,-80.00797988
217,1883573076,005-S-097,f,Mount Washington Shelter House,f,Shelter,CitiParks,529,NORTON ST,15211,https://tools.wprdc.org/images/pittsburgh/facilities/Mount_Washington_Shelter_House.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42465389,-80.01341478
218,1966231398,2-P-299,f,Municipal Courts Building,f,Police,Department of Public Safety,660,FIRST AVE,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Municipal_Courts_Building.jpg,Bluff,6,1,42003010300,6,1,2,2-4,40.43471161,-79.99489625
219,1730090585,39-N-36,f,Oakwood Concession Stand,f,Concession,Department of Public Works,NA,NOBLESTOWN RD,,https://tools.wprdc.org/images/pittsburgh/facilities/Oakwood_Concession_Stand.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42532346,-80.06561208
220,750705679,68-M-32,f,Oakwood Restrooms,f,Restrooms,Department of Public Works,1684,DURBIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Oakwood_Restrooms.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42602509,-80.06642052
221,1741704843,68-M-42,f,Oakwood Shelter,f,Shelter,Department of Public Works,1684,DURBIN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Oakwood_Shelter.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42592672,-80.06698115
222,343616785,25-P-12,f,Office of Municipal Investigations Building,f,Office,Department of Public Safety,2608,PENN AVE,15222,https://tools.wprdc.org/images/pittsburgh/facilities/Office_of_Municipal_Investigations_Building.jpg,Strip District,7,2,42003020300,6,2,2,2-25,40.45492682,-79.97796803
223,1547661308,3-G-206,f,Oliver Bath House,f,Pool,CitiParks,38,S 10TH ST,15203,https://tools.wprdc.org/images/pittsburgh/facilities/Oliver_Bath_House.jpg,South Side Flats,3,17,42003170200,3,17,3,4-2,40.42959711,-79.98887873
224,538822860,5-D-95,f,Olympia Park Recreation Center,f,Activity,CitiParks,447,HALLOCK ST,15211,https://tools.wprdc.org/images/pittsburgh/facilities/Olympia_Park_Recreation_Center.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43126775,-80.01832363
225,2125838358,5-D-95,f,Olympia Park Shelter,f,Shelter,Department of Public Works,NA,OLYMPIA RD,,https://tools.wprdc.org/images/pittsburgh/facilities/Olympia_Park_Shelter.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.4312128,-80.01802519
226,1443094810,12-G-225,f,Ormsby Pool and Recreation Center,t,Pool/Rec,CitiParks,79,S 22ND ST,15203,https://tools.wprdc.org/images/pittsburgh/facilities/Ormsby_Pool_and_Recreation_Center.jpg,South Side Flats,3,16,42003160900,3,16,3,4-24,40.42908967,-79.97429674
227,1007721576,51-K-138,f,Osceola Park Building,f,Utility,CitiParks,NA,OSCEOLA ST,15224,https://tools.wprdc.org/images/pittsburgh/facilities/Osceola_Park_Building.jpg,Bloomfield,7,8,42003080400,2,8,5,3-1,40.45671319,-79.94241862
228,891891149,95-N-390,f,Overbrook Community Center,f,Community,CitiParks,2406,SAW MILL RUN BLVD,15234,https://tools.wprdc.org/images/pittsburgh/facilities/Overbrook_Community_Center.jpg,Overbrook,4,32,42003320700,5,32,3,4-25,40.38483705,-79.995351
229,117010663,95-J-32,f,Overbrook Senior Center,f,Senior,CitiParks,2199,DARTMORE ST,15234,https://tools.wprdc.org/images/pittsburgh/facilities/Overbrook_Senior_Center.jpg,Overbrook,4,32,42003320400,5,32,3,4-23,40.38847171,-79.9956976
230,1497955946,26-C-194,f,Paul Sciullo Field Concession Stand,f,Concession,Department of Public Works,408,ELLA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Paul_Sciullo_Field_Concession_Stand.jpg,Lower Lawrenceville,7,9,42003060300,2,9,2,3-6,40.4625528,-79.95530379
231,603472294,26-C-194,f,Paul Sciullo Field First Base Dugout,f,Dugout,Department of Public Works,408,ELLA ST,15224,https://tools.wprdc.org/images/pittsburgh/facilities/Paul_Sciullo_Field_First_Base_Dugout.jpg,Lower Lawrenceville,7,9,42003060300,2,9,2,3-1,40.46248475,-79.9551764
232,1082106537,26-C-194,f,Paul Sciullo Field Storage,f,Storage,Department of Public Works,408,ELLA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Paul_Sciullo_Field_Storage.jpg,Lower Lawrenceville,7,9,42003060300,2,9,2,3-6,40.46264048,-79.95526656
233,270269111,26-C-194,f,Paul Sciullo Field Third Base Dugout,f,Dugout,Department of Public Works,408,ELLA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Paul_Sciullo_Field_Third_Base_Dugout.jpg,Lower Lawrenceville,7,9,42003060300,2,9,2,3-6,40.46265774,-79.95502369
234,224929255,49-S-353,f,Paul Sciullo Memorial Park Storage Building,f,Storage,Department of Public Works,NA,DARSIE ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Paul_Sciullo_Memorial_Park_Storage_Building.jpg,Bloomfield,7,8,42003080200,2,8,5,3-1,40.46218345,-79.95312211
235,138807556,124-H-184,f,Paulson Pool Building,f,Pool,CitiParks,1300,PAULSON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Paulson_Pool_Building.jpg,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,3-15,40.4686146,-79.90115812
236,344574544,124-H-184,f,Paulson Pool Guard Room,f,Pool Closed,CitiParks,1300,PAULSON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Paulson_Pool_Guard_Room.jpg,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,3-15,40.46871448,-79.9010745
237,477492276,124-H-116,f,Paulson Recreation Center,t,Rec Center,CitiParks,1201,PAULSON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Paulson_Recreation_Center.jpg,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,3-15,40.46823377,-79.90352129
238,1812615414,95-F-265,f,Phillips Gym and Recreation Center,t,Pool/Rec,CitiParks,201,PARKFIELD ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Phillips_Gym_and_Recreation_Center.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.39156272,-79.99097801
239,1382300148,7-C-226,f,Police Headquarters,f,Police,Department of Public Safety,1203,WESTERN AVE,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Headquarters.jpg,Chateau,6,21,42003980600,1,21,1,1-8,40.45059404,-80.02141966
240,1129757470,23-J-162,f,Police Zone 01,f,Police,Department of Public Safety,1501,BRIGHTON RD,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Zone_01.jpg,California-Kirkbride,6,25,42003250700,1,25,1,1-21,40.45700651,-80.01609172
241,769247512,10-N-357,f,Police Zone 02,f,Police,Department of Public Safety,2000,CENTRE AVE,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Zone_02.jpg,Crawford-Roberts,6,5,42003050100,3,5,2,2-1,40.44358384,-79.97997208
242,2107731513,14-B-332,f,Police Zone 03,f,Police,Department of Public Safety,830,WARRINGTON AVE,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Zone_03.jpg,Allentown,3,18,42003180300,5,18,3,4-6,40.42166991,-79.99249594
243,522054334,86-C-169,f,Police Zone 04 Firehouse 18,f,Police,Department of Public Safety,5858,NORTHUMBERLAND ST,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Zone_04_Firehouse_18.jpg,Squirrel Hill North,8,14,42003140300,3,14,4,2-18,40.44141257,-79.92113874
244,1256368314,82-H-1-0-2,f,Police Zone 05,f,Police,Department of Public Safety,1401,WASHINGTON BLVD,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Zone_05.jpg,Highland Park,7,11,42003980100,2,11,5,3-12,40.47420847,-79.90914823
245,377970813,82-H-1-0-2,f,Public Safety Training Academy,f,Training,Department of Public Safety,1395,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Safety_Training_Academy.jpg,Highland Park,9,11,42003980100,2,11,5,3-12,40.4713517,-79.90938788
246,1549567971,76-D-1-0-2,f,Public Works 1st Division Main Building,f,Service,Department of Public Works,300,KILBUCK RD,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_1st_Division_Main_Building.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47813192,-80.01743527
247,584423400,76-D-1-0-2,f,Public Works 1st Division Salt Dome,f,Salt Dome,Department of Public Works,300,KILBUCK RD,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_1st_Division_Salt_Dome.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47847689,-80.01692989
248,628820506,125-L-237-0-1,f,Public Works 2nd Division Main Building,f,Service,Department of Public Works,6814,HAMILTON AVE,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_2nd_Division_Main_Building.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45636026,-79.90602965
249,2065871468,125-L-237-0-1,f,Public Works 2nd Division Recycling Drop Off Center,f,Recycling,Department of Public Works,6814,HAMILTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_2nd_Division_Recycling_Drop_Off_Center.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45580996,-79.90568074
250,1918999048,125-L-237-0-1,f,Public Works 2nd Division Salt Dome,f,Salt Dome,Department of Public Works,6814,HAMILTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_2nd_Division_Salt_Dome.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45601402,-79.90604031
251,390751745,,f,Public Works 2nd Division Storage Area,f,Storage,Department of Public Works,6820,HAMILTON AVE,15208,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_2nd_Division_Storage_Area.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45618795,-79.90549648
252,457059823,29-M-150,f,Public Works 3rd Division Main Building,f,Service,Department of Public Works,88,SWINBURNE ST,15213,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_3rd_Division_Main_Building.jpg,South Oakland,3,4,42003562900,3,4,4,2-12,40.42654646,-79.95209514
253,1529952522,57-B-175,f,Public Works 3rd Division Sub Station,f,Service,Department of Public Works,40,MELANCHTON ST,15207,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_3rd_Division_Sub_Station.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40340228,-79.94272976
254,885888028,14-N-258,f,Public Works 4th Division Main Building,f,SERVICE,DEPARTMENT OF PUBLIC WORKS,414,BAUSMAN ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_4th_Division_Main_Building.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.4139845,-79.99615519
255,985660092,14-N-264,f,Public Works 4th Division Salt Dome,f,Salt Dome,Department of Public Works,415,BAUSMAN ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_4th_Division_Salt_Dome.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.41395183,-79.99555348
256,342442837,14-N-258,f,Public Works 4th Division Storage Shed,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,414,BAUSMAN ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_4th_Division_Storage_Shed.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.41400797,-79.99590761
257,1103244156,19-E-214,f,Public Works 5th Division Main building,f,Service,Department of Public Works,1330,HASSLER ST,15220,,Elliott,2,20,42003562600,5,20,6,1-17,40.43951981,-80.0465775
258,895641050,19-E-214,f,Public Works 5th Division Recycling Drop Off Center,f,Recycling,Department of Public Works,1330,HASSLER ST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_5th_Division_Recycling_Drop_Off_Center.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43920724,-80.04546638
259,1089204076,19-E-214,f,Public Works 5th Division Salt Dome,f,Salt Dome,Department of Public Works,1330,HASSLER ST,15204,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_5th_Division_Salt_Dome.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43985464,-80.04484185
260,762780327,5-L-207-0-1,f,Public Works 5th Division Salt Dome Saw Mill Run,f,Salt Dome,Department of Public Works,978,SAW MILL RUN BLVD,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_5th_Division_Salt_Dome_Saw_Mill_Run.jpg,Duquesne Heights,2,20,42003191100,5,20,3,4-1,40.42623025,-80.02134647
261,718645236,5-L-186,f,Public Works 5th Division Saw Mill Run Building,f,Service,Department of Public Works,1000,SAW MILL RUN BLVD,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_5th_Division_Saw_Mill_Run_Building.jpg,Duquesne Heights,2,20,42003191100,5,20,3,4-1,40.42644088,-80.02169742
262,1942377596,25-K-38,f,Public Works 6th Division and Heavy Equipment Division Building,f,Service,Department of Public Works,74,28TH ST,15222,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_6th_Division_and_Heavy_Equipment_Division_Building.jpg,Strip District,7,6,42003020300,6,6,2,2-25,40.45745921,-79.97697246
263,618886139,2-K-135,f,Public Works Administration Building,f,Office,Department of Finance,611,SECOND AVE,15222,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Administration_Building.jpg,Central Business District,6,1,42003020100,6,1,2,1-4,40.43608241,-79.99524548
264,690592919,27-D-35,f,DOMI Asphalt Division Building,f,Service,Department of Mobility and Infrastructure,4501,CENTRE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/DOMI_Asphalt_Division_Building.jpg,North Oakland,6,5,42003562000,3,5,4,2-23,40.45201736,-79.95330831
265,1812966140,27-D-35,f,DOMI Asphalt Division Storage Building,f,Storage,Department of Public Works,450112,CENTRE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/DOMI_Asphalt_Division_Storage_Building.jpg,North Oakland,6,5,42003562000,3,5,4,2-23,40.4522354,-79.95347121
266,559166533,120-D-50,f,Public Works Construction Division Building,f,Service,Department of Public Works,6300,AVRR,15201,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Construction_Division_Building.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.48988087,-79.93590324
267,1729219776,25-B-15,f,Public Works Environmental Services Recycling Drop Off Building,f,Office,Department of Public Works,NA,RAILROAD ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Environmental_Services_Recycling_Drop_Off_Building.jpg,Strip District,7,6,42003020300,6,6,2,3-2,40.46107069,-79.97325501
268,1905214276,25-B-15,f,Public Works Environmental Services Trailer 1,f,Office,Department of Public Works,3075,RAILROAD ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Environmental_Services_Trailer_1.jpg,Strip District,7,6,42003020300,6,6,2,3-2,40.46109518,-79.97337226
269,1888734285,11-E-85,f,Public Works Facilities Division Building,f,Service,Department of Public Works,1807,FIFTH AVE,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Facilities_Division_Building.jpg,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.43870536,-79.98031529
270,1513172118,82-H-1-0-2,f,Public Works Forestry Building,f,Service,Department of Public Works,6520,STANTON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Forestry_Building.jpg,Highland Park,9,11,42003980100,2,11,5,3-9,40.47189015,-79.91090855
271,1211771847,82-H-1-0-2,f,Public Works Forestry Fuel Shed,f,Utility,Department of Public Works,6516,STANTON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Forestry_Fuel_Shed.jpg,Highland Park,9,11,42003980100,2,11,5,3-9,40.47167491,-79.91025591
272,335914186,127-H-100-0-1,f,Public Works Frick Park Office Building,f,Office,Department of Public Works,1,ENGLISH LN,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Frick_Park_Office_Building.jpg,Squirrel Hill South,5,14,42003980300,3,14,4,2-21,40.42946905,-79.91362531
273,5877242,127-H-100-0-1,f,Public Works Frick Park Service Building,f,Service,Department of Public Works,1,ENGLISH LN,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Frick_Park_Service_Building.jpg,Squirrel Hill South,5,14,42003980300,3,14,4,2-21,40.42928288,-79.91320906
274,909154936,82-H-1-0-2,f,Public Works Heths Run Building,f,Office,Department of Public Works,NA,HETH'S RUN ACCESS RD,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Heths_Run_Building.jpg,Morningside,7,10,42003980100,2,10,5,3-7,40.48318124,-79.92438751
275,1983926964,82-H-1-0-2,f,Public Works Heths Run Garage,f,Storage,Department of Public Works,NA,HETH'S RUN ACCESS RD,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Heths_Run_Garage.jpg,Highland Park,7,10,42003980100,2,10,5,3-7,40.48294885,-79.92429899
276,483957301,82-H-1-0-2,f,Public Works Highland Park Service Building,f,Service,Department of Public Works,227,RESERVOIR DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Highland_Park_Service_Building.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.47917745,-79.91344716
277,329219284,34-D-20,f,Public Works McKinley Park Service Building,f,Service,Department of Public Works,901,GEARING AVE,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_McKinley_Park_Service_Building.jpg,Beltzhoover,4,18,42003562400,5,18,3,4-16,40.41367411,-80.00512545
278,2013361410,34-D-20,f,Public Works McKinley Park Storage Garages,f,Storage,Department of Public Works,903,GEARING AVE,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_McKinley_Park_Storage_Garages.jpg,Beltzhoover,4,18,42003562400,5,18,3,4-16,40.41377039,-80.00493095
279,1440215271,125-L-237-0-1,f,Public Works Recycling Office Trailer,f,Office,Department of Public Works,NA,HAMILTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Recycling_Office_Trailer.jpg,Homewood West,9,12,42003120700,2,12,5,3-17,40.45589784,-79.90561315
280,1744839019,57-B-175,f,Public Works Schenley Division Recycling Drop Off Center,f,Recycling,Department of Public Works,40,MELANCHTON ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Schenley_Division_Recycling_Drop_Off_Center.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40367728,-79.94275148
281,1170716930,57-B-175,f,Public Works Schenley Division Salt Dome 2,f,Salt Dome,Department of Public Works,40,MELANCHTON ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Schenley_Division_Salt_Dome_2.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40266225,-79.9426262
282,959811189,57-B-175,f,Public Works Schenley Park Division Salt Dome 1,f,Salt Dome,Department of Public Works,40,MELANCHTON ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Schenley_Park_Division_Salt_Dome_1.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40274568,-79.94241251
283,830920845,25-P-39,f,Traffic Division Storage Building,f,Storage,Department of Mobility and Infrastructure,2625,LIBERTY AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Traffic_Division_Storage_Building.jpg,Strip District,7,2,42003020300,6,2,2,2-25,40.45534602,-79.97695994
284,631746762,25-P-39,f,Traffic Division Building,f,Service,Department of Mobility and Infrastructure,2625,LIBERTY AVE,15222,https://tools.wprdc.org/images/pittsburgh/facilities/Traffic_Division_Building.jpg,Strip District,7,2,42003020300,6,2,2,2-25,40.45485787,-79.97744514
285,1728288665,25-K-38,f,Pulbic Works 6th Division Salt Dome,f,Salt Dome,Department of Public Works,2300,SMALLMAN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Pulbic_Works_6th_Division_Salt_Dome.jpg,Strip District,7,6,42003020300,6,6,2,2-25,40.45705877,-79.97756099
286,971759,13-E-160,f,Quarry Street Field Building,f,Utility,CitiParks,NA,ST PATRICK ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Quarry_Street_Field_Building.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42040704,-79.98125613
287,1576295173,13-E-160,f,Quarry Street Picnic Shelter,f,Shelter,Department of Public Works,NA,ST PATRICK ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Quarry_Street_Picnic_Shelter.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42029158,-79.98120804
288,1235568677,013-E-016,f,Quarry Street Storage Shed,f,Storage,CitiParks,NA,ST PATRICK ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Quarry_Street_Storage_Shed.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42066817,-79.98094961
289,1892053192,4-A-245,f,Ream Pool Building and Recreation Center,f,Pool,CitiParks,321,MERRIMAC ST,15211,https://tools.wprdc.org/images/pittsburgh/facilities/Ream_Pool_Building_and_Recreation_Center.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43096473,-80.01348232
290,293420542,,f,River Safety Boathouse,f,Medic Station,Department of Public Safety,1,FEDERAL ST,15212,https://tools.wprdc.org/images/pittsburgh/facilities/River_Safety_Boathouse.jpg,,1,,42003981200,,,,,40.44616152,-80.00417896
291,1410901065,76-D-1-0-2,f,Riverview Park Activities Building,t,Shelter,Department of Public Works,260,RIVERVIEW DR,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Activities_Building.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48074637,-80.0176312
292,871950476,76-D-1-0-2,f,Riverview Park Bus Shelter at Delaware St,f,Shelter,Department of Public Works,NA,PERRYSVILLE AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Bus_Shelter_at_Delaware_St.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47991085,-80.01217222
293,1876518796,76-D-1-0-2,f,Riverview Park Centennial Shelter,f,Shelter,Department of Public Works,NA,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Centennial_Shelter.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48032408,-80.01953055
294,1059695611,76-D-1-0-2,f,Riverview Park Chapel,t,Shelter,Department of Public Works,NA,RIVERVIEW DR,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Chapel.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.47860674,-80.01978244
295,1705831529,76-D-1-0-2,f,Riverview Park Locust Shelter,t,Shelter,Department of Public Works,NA,RIVERVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Riverview_Park_Locust_Shelter.jpg,Perry North,1,26,42003980400,1,26,1,1-15,40.48526111,-80.02218988
